DSC,adjacentSourcePeerName,adjacentSourceRealmName,appId,condition,consequence,description,destHost,destRealm,dscRuleGroup,id,priority,ruleType,srcHost,srcRealm
HKG,*,*,16777251,1,RET := 0,White List for KPN-NL to CU,*,epc.mnc001.mcc460.3gppnetwork.org,AP PoP,215,10,REQUEST_FILTER,*,epc.mnc008.mcc204.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for CU to KPN-NL,*,epc.mnc008.mcc204.3gppnetwork.org,AP PoP,216,10,REQUEST_FILTER,*,epc.mnc001.mcc460.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for Rogers-DEA1 to CSL,*,epc.mnc000.mcc454.3gppnetwork.org,AP PoP,218,10,REQUEST_FILTER,*,epc.mnc720.mcc302.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for Rogers-DEA2 to CSL,*,epc.mnc000.mcc454.3gppnetwork.org,AP PoP,219,10,REQUEST_FILTER,*,epc.mnc370.mcc302.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for CSL to Rogers-DEA1,*,epc.mnc720.mcc302.3gppnetwork.org,AP PoP,220,10,REQUEST_FILTER,*,epc.mnc000.mcc454.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for CSL to Rogers-DEA2,*,epc.mnc370.mcc302.3gppnetwork.org,AP PoP,221,10,REQUEST_FILTER,*,epc.mnc000.mcc454.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for ATT-DEA3 to CSL,*,epc.mnc000.mcc454.3gppnetwork.org,AP PoP,222,10,REQUEST_FILTER,*,epc.mnc410.mcc310.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for ATT-Jaspers-DEA2 to CSL,*,epc.mnc000.mcc454.3gppnetwork.org,AP PoP,223,10,REQUEST_FILTER,*,epc.mnc170.mcc310.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for CSL to ATT-DEA3,*,epc.mnc410.mcc310.3gppnetwork.org,AP PoP,224,10,REQUEST_FILTER,*,epc.mnc000.mcc454.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for CSL to ATT-Jaspers-DEA2,*,epc.mnc170.mcc310.3gppnetwork.org,AP PoP,225,10,REQUEST_FILTER,*,epc.mnc000.mcc454.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for CSL to Bell Mobility,*,epc.mnc610.mcc302.3gppnetwork.org,AP PoP,226,10,REQUEST_FILTER,*,epc.mnc000.mcc454.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for Bell Mobility to CSL,*,epc.mnc000.mcc454.3gppnetwork.org,AP PoP,227,10,REQUEST_FILTER,*,epc.mnc610.mcc302.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for Telstra-AU to CU,*,epc.mnc001.mcc460.3gppnetwork.org,AP PoP,233,10,REQUEST_FILTER,*,epc.mnc001.mcc505.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for CU to Telstra-AU,*,epc.mnc001.mcc505.3gppnetwork.org,AP PoP,234,10,REQUEST_FILTER,*,epc.mnc001.mcc460.3gppnetwork.org
HKG,*,*,16777251,IsExist(#AVP1032V10415) && GetCmdCode() == 316,"SetMandatory(#AVP1032V10415,1)",Set RAT-Type AVP to mandatory from CU to Telstra-AU for ULRs,*,epc.mnc001.mcc505.3gppnetwork.org,AP PoP,236,10,PRE_FORWARD_FORMAT,*,epc.mnc001.mcc460.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for T-Mobile to CU,*,epc.mnc001.mcc460.3gppnetwork.org,AP PoP,237,10,REQUEST_FILTER,*,epc.mnc260.mcc310.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for CU to T-Mobile,*,epc.mnc260.mcc310.3gppnetwork.org,AP PoP,238,10,REQUEST_FILTER,*,epc.mnc001.mcc460.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for CSL to Starhub,*,epc.mnc005.mcc525.3gppnetwork.org,AP PoP,240,10,REQUEST_FILTER,*,epc.mnc000.mcc454.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for Starhub to CSL,*,epc.mnc000.mcc454.3gppnetwork.org,AP PoP,241,10,REQUEST_FILTER,*,epc.mnc005.mcc525.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for FET to M1,*,epc.mnc003.mcc525.3gppnetwork.org,AP PoP,243,10,REQUEST_FILTER,*,epc.mnc001.mcc466.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for M1 to FET,*,epc.mnc001.mcc466.3gppnetwork.org,AP PoP,244,10,REQUEST_FILTER,*,epc.mnc003.mcc525.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for FET to KDDI-DEA1,*,epc.mnc050.mcc440.3gppnetwork.org,AP PoP,249,10,REQUEST_FILTER,*,epc.mnc001.mcc466.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for FET to KDDI-DEA2,*,epc.mnc051.mcc440.3gppnetwork.org,AP PoP,250,10,REQUEST_FILTER,*,epc.mnc001.mcc466.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for KDDI-DEA1 to FET,*,epc.mnc001.mcc466.3gppnetwork.org,AP PoP,251,10,REQUEST_FILTER,*,epc.mnc050.mcc440.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for KDDI-DEA2 to FET,*,epc.mnc001.mcc466.3gppnetwork.org,AP PoP,252,10,REQUEST_FILTER,*,epc.mnc051.mcc440.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for FET to Tango,*,epc.mnc077.mcc270.3gppnetwork.org,AP PoP,255,10,REQUEST_FILTER,*,epc.mnc001.mcc466.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for Tango to FET,*,epc.mnc001.mcc466.3gppnetwork.org,AP PoP,256,10,REQUEST_FILTER,*,epc.mnc077.mcc270.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for Telstra-AU to M1,*,epc.mnc003.mcc525.3gppnetwork.org,AP PoP,258,10,REQUEST_FILTER,*,epc.mnc001.mcc505.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for M1 to Telstra-AU,*,epc.mnc001.mcc505.3gppnetwork.org,AP PoP,259,10,REQUEST_FILTER,*,epc.mnc003.mcc525.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for Claro Peru to KDDI-DEA1,*,epc.mnc050.mcc440.3gppnetwork.org,AP PoP,262,10,REQUEST_FILTER,*,epc.mnc010.mcc716.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for Claro Peru to KDDI-DEA2,*,epc.mnc051.mcc440.3gppnetwork.org,AP PoP,263,10,REQUEST_FILTER,*,epc.mnc010.mcc716.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for KDDI-DEA1 to Claro Peru,*,epc.mnc010.mcc716.3gppnetwork.org,AP PoP,264,10,REQUEST_FILTER,*,epc.mnc050.mcc440.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for KDDI-DEA2 to Claro Peru,*,epc.mnc010.mcc716.3gppnetwork.org,AP PoP,265,10,REQUEST_FILTER,*,epc.mnc051.mcc440.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for Claro Peru to SKT,*,epc.mnc005.mcc450.3gppnetwork.org,AP PoP,267,10,REQUEST_FILTER,*,epc.mnc010.mcc716.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for SKT to Claro Peru,*,epc.mnc010.mcc716.3gppnetwork.org,AP PoP,268,10,REQUEST_FILTER,*,epc.mnc005.mcc450.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for Telstra-AU to Taiwan Mobile,*,epc.mnc097.mcc466.3gppnetwork.org,AP PoP,270,10,REQUEST_FILTER,*,epc.mnc001.mcc505.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for Taiwan Mobile to Telstra-AU,*,epc.mnc001.mcc505.3gppnetwork.org,AP PoP,271,10,REQUEST_FILTER,*,epc.mnc097.mcc466.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for Telstra-AU to Softbank,*,epc.mnc020.mcc440.3gppnetwork.org,AP PoP,274,10,REQUEST_FILTER,*,epc.mnc001.mcc505.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for Softbank to Telstra-AU,*,epc.mnc001.mcc505.3gppnetwork.org,AP PoP,275,10,REQUEST_FILTER,*,epc.mnc020.mcc440.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for KT Korea to Vodafone Qatar,*,epc.mnc002.mcc427.3gppnetwork.org,AP PoP,279,10,REQUEST_FILTER,*,epc.mnc008.mcc450.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for Vodafone Qatar to KT Korea,*,epc.mnc008.mcc450.3gppnetwork.org,AP PoP,280,10,REQUEST_FILTER,*,epc.mnc002.mcc427.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for KT Korea to Orange Moldova,*,epc.mnc001.mcc259.3gppnetwork.org,AP PoP,282,10,REQUEST_FILTER,*,epc.mnc008.mcc450.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for Orange Moldova to KT Korea,*,epc.mnc008.mcc450.3gppnetwork.org,AP PoP,283,10,REQUEST_FILTER,*,epc.mnc001.mcc259.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for SKT to Vodafone Qatar,*,epc.mnc002.mcc427.3gppnetwork.org,AP PoP,285,10,REQUEST_FILTER,*,epc.mnc005.mcc450.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for Vodafone Qatar to SKT,*,epc.mnc005.mcc450.3gppnetwork.org,AP PoP,286,10,REQUEST_FILTER,*,epc.mnc002.mcc427.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for Smartone to Vodafone Qatar,*,epc.mnc002.mcc427.3gppnetwork.org,AP PoP,287,10,REQUEST_FILTER,*,epc.mnc006.mcc454.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for Vodafone Qatar to Smartone,*,epc.mnc006.mcc454.3gppnetwork.org,AP PoP,288,10,REQUEST_FILTER,*,epc.mnc002.mcc427.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for Real-Future-DEA1 to Vodafone Qatar,*,epc.mnc002.mcc427.3gppnetwork.org,AP PoP,290,10,REQUEST_FILTER,*,epc.mnc000.mcc520.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for Real-Future-DEA2 to Vodafone Qatar,*,epc.mnc002.mcc427.3gppnetwork.org,AP PoP,291,10,REQUEST_FILTER,*,epc.mnc004.mcc520.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for Vodafone Qatar to Real-Future-DEA1,*,epc.mnc000.mcc520.3gppnetwork.org,AP PoP,292,10,REQUEST_FILTER,*,epc.mnc002.mcc427.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for Vodafone Qatar to Real-Future-DEA2,*,epc.mnc004.mcc520.3gppnetwork.org,AP PoP,293,10,REQUEST_FILTER,*,epc.mnc002.mcc427.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for CSL to Softbank,*,epc.mnc020.mcc440.3gppnetwork.org,AP PoP,299,10,REQUEST_FILTER,*,epc.mnc000.mcc454.3gppnetwork.org
HKG,*,*,16777251,1,"DEST_HOST := ""deah1.epc.mnc005.mcc466.3gppnetwork.org""; DEST_REALM := ""epc.mnc005.mcc466.3gppnetwork.org""; POLICY_FALLBACK := 0",Route by Host for APTG if secondary Dest-Host is used,deah2.epc.mnc005.mcc466.3gppnetwork.org,*,AP PoP,302,10,DECIDE_ROUTE,*,*
HKG,*,*,16777251,1,RET := 0,White List for Qatar-Vodafone to NTT Docomo,*,epc.mnc010.mcc440.3gppnetwork.org,AP PoP,305,10,REQUEST_FILTER,*,epc.mnc002.mcc427.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for NTT Docomo to Qatar-Vodafone,*,epc.mnc002.mcc427.3gppnetwork.org,AP PoP,306,10,REQUEST_FILTER,*,epc.mnc010.mcc440.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for TST to AT&T 410,*,epc.mnc410.mcc310.3gppnetwork.org,AP PoP,308,10,REQUEST_FILTER,*,epc.mnc089.mcc466.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for TST to AT&T 170,*,epc.mnc170.mcc310.3gppnetwork.org,AP PoP,309,10,REQUEST_FILTER,*,epc.mnc089.mcc466.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for AT&T 410 to TST,*,epc.mnc089.mcc466.3gppnetwork.org,AP PoP,310,10,REQUEST_FILTER,*,epc.mnc410.mcc310.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for AT&T 170 to TST,*,epc.mnc089.mcc466.3gppnetwork.org,AP PoP,311,10,REQUEST_FILTER,*,epc.mnc170.mcc310.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for Globe to CSL,*,epc.mnc000.mcc454.3gppnetwork.org,AP PoP,313,10,REQUEST_FILTER,*,epc.mnc002.mcc515.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for CSL to Globe,*,epc.mnc002.mcc515.3gppnetwork.org,AP PoP,314,10,REQUEST_FILTER,*,epc.mnc000.mcc454.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for FET to Vodafone Italy,*,epc.mnc010.mcc222.3gppnetwork.org,AP PoP,317,10,REQUEST_FILTER,*,epc.mnc001.mcc466.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for Vodafone Italy to FET,*,epc.mnc001.mcc466.3gppnetwork.org,AP PoP,318,10,REQUEST_FILTER,*,epc.mnc010.mcc222.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for FET to Vodafone Ireland,*,epc.mnc001.mcc272.3gppnetwork.org,AP PoP,319,10,REQUEST_FILTER,*,epc.mnc001.mcc466.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for Vodafone Ireland to FET,*,epc.mnc001.mcc466.3gppnetwork.org,AP PoP,320,10,REQUEST_FILTER,*,epc.mnc001.mcc272.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for FET to Vodafone Germany,*,epc.mnc002.mcc262.3gppnetwork.org,AP PoP,321,10,REQUEST_FILTER,*,epc.mnc001.mcc466.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,White List for Vodafone Germany to FET,*,epc.mnc001.mcc466.3gppnetwork.org,AP PoP,322,10,REQUEST_FILTER,*,epc.mnc002.mcc262.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,Whitelist from Optus to ATT-DEA3,*,epc.mnc410.mcc310.3gppnetwork.org,AP PoP,326,10,REQUEST_FILTER,*,epc.mnc002.mcc505.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,Whitelist from Optus to ATT-Jasper-DEA2,*,epc.mnc170.mcc310.3gppnetwork.org,AP PoP,327,10,REQUEST_FILTER,*,epc.mnc002.mcc505.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,Whitelist from ATT-DEA3 to Optus,*,epc.mnc002.mcc505.3gppnetwork.org,AP PoP,328,10,REQUEST_FILTER,*,epc.mnc410.mcc310.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,Whitelist from ATT-Jasper-DEA2 to Optus,*,epc.mnc002.mcc505.3gppnetwork.org,AP PoP,329,10,REQUEST_FILTER,*,epc.mnc170.mcc310.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,Whitelist from CU to China-Unicom-International,*,epc.mnc007.mcc454.3gppnetwork.org,AP PoP,334,10,REQUEST_FILTER,*,epc.mnc001.mcc460.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,Whitelist from China-Unicom-International to CU,*,epc.mnc001.mcc460.3gppnetwork.org,AP PoP,335,10,REQUEST_FILTER,*,epc.mnc007.mcc454.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,Whitelist from CU to Telecom-Italia-Mobile,*,epc.mnc001.mcc222.3gppnetwork.org,AP PoP,336,10,REQUEST_FILTER,*,epc.mnc001.mcc460.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,Whitelist from Telecom-Italia-Mobile to CU,*,epc.mnc001.mcc460.3gppnetwork.org,AP PoP,337,10,REQUEST_FILTER,*,epc.mnc001.mcc222.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,Whitelist from CU to Telenor-Norway,*,epc.mnc001.mcc242.3gppnetwork.org,AP PoP,339,10,REQUEST_FILTER,*,epc.mnc001.mcc460.3gppnetwork.org
HKG,*,*,16777251,1,RET := 0,Whitelist from Telenor-Norway to CU,*,epc.mnc001.mcc460.3gppnetwork.org,AP PoP,340,10,REQUEST_FILTER,*,epc.mnc001.mcc242.3gppnetwork.org
