DSC,adjacentSourcePeerName,adjacentSourceRealmName,appId,condition,consequence,description,destHost,destRealm,dscRuleGroup,id,priority,ruleType,srcHost,srcRealm
DAL,*,*,*,0,MIRROR_ENABLED := 1,Enable Message Mirroring,*,*,NA PoP,3,0,BACKWARD_CONFIGURE,*,*
DAL,*,*,*,0,RAW_MSG_TRACE_ENABLED := 1,Enable Raw Message Trace,*,*,NA PoP,25,1,BACKWARD_CONFIGURE,*,*
DAL,*,*,*,1,"RET := 3002; ERR := ""No Roaming Agreement""",Default rule barring messages between non-roaming partners,*,*,NA PoP,92,100,REQUEST_FILTER,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to GlobeTouch MVNE ssid 7406,*,eumvne.globetouch.com,NA PoP,3882,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,"Contains(AVP264, ""vzims.com"")","AVP264 := Replace(AVP264, ""vzims.com"", ""epc.mnc480.mcc311.3gppnetwork.org"")",Verizon Wireless 6538: %mediation% Vzw Original Host change towards *,*,*,NA PoP,3916,10,POST_FORWARD_TRANSLATE,*,epc.mnc480.mcc311.3gppnetwork.org
DAL,*,*,16777251,1,"DEST_REALM:=""hkg-a-sng-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to KT Corporation ssid 6359,*,epc.mnc008.mcc450.3gppnetwork.org,NA PoP,3946,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,"(IsExist(#AVP1)&&(StartsWith(AVP1,""311270"")||StartsWith(AVP1,""311480"")))&&(IsExist(#AVP296)&&InList(ToLower(AVP296),""LIST_6538_VERIZON_WIRELESS""))&&(GetCmdCode()==316)&&(AVP1032==1000)",EXP_RET:=5421,Verizon Wireless 6538: %mediation% Vzw OB Control to * (UTRAN 1000 Block),*,dra.ipx.syniverse.3gppnetwork.org,NA PoP,3855,5,REQUEST_FILTER,*,*
DAL,*,*,16777251,"(IsExist(#AVP1)&&(StartsWith(AVP1,""311270"")||StartsWith(AVP1,""311480"")))&&(IsExist(#AVP296)&&InList(ToLower(AVP296),""LIST_6538_VERIZON_WIRELESS"")&&NotInList(ToLower(AVP296),""LIST_VERIZON_WIRELESS_BYPASS_WL_REALM""))&&(GetCmdCode()==316)&&IsExist(#AVP1)&&(IsPrefixInList(AVP1,""PREFIXLIST_VERIZON_WIRELESS_OB_WL_IMSI""))",RET:=0,Verizon Wireless 6538: %mediation% Vzw OB Control to * (Outbound IMSI Whitelist),*,dra.ipx.syniverse.3gppnetwork.org,NA PoP,3980,6,REQUEST_FILTER,*,*
DAL,*,*,16777251,"(IsExist(#AVP1)&&(StartsWith(AVP1,""311270"")||StartsWith(AVP1,""311480"")))&&(IsExist(#AVP296)&&InList(ToLower(AVP296),""LIST_6538_VERIZON_WIRELESS""))&&(GetCmdCode()==316)&&IsExist(#AVP1)&&(IsPrefixInList(AVP1,""PREFIXLIST_VERIZON_WIRELESS_OB_BL_IMSI""))",EXP_RET:=5420,Verizon Wireless 6538: %mediation% Vzw OB Control to * (Outbound IMSI Blacklist),*,dra.ipx.syniverse.3gppnetwork.org,NA PoP,3856,7,REQUEST_FILTER,*,*
DAL,*,*,16777251,"(IsExist(#AVP1)&&(StartsWith(AVP1,""311270"")||StartsWith(AVP1,""311480"")))&&(IsExist(#AVP296)&&InList(ToLower(AVP296),""LIST_VERIZON_WIRELESS_OB_LAUNCHED_REALM""))&&NotInList(ToLower(AVP296),""LIST_VERIZON_WIRELESS_BYPASS_WL_REALM"")&&(GetCmdCode()==316)&&IsExist(#AVP1401V10415.AVP1402V10415)&&(IsPrefixInList(#AVP1401V10415.AVP1402V10415,""PREFIXLIST_VERIZON_WIRELESS_OB_BL_IMEI""))",EXP_RET:=5420,Verizon Wireless 6538: %mediation% Vzw OB Control to * (Outbound IMEI Blacklist),*,dra.ipx.syniverse.3gppnetwork.org,NA PoP,3857,8,REQUEST_FILTER,*,*
DAL,*,*,16777251,"(IsExist(#AVP1)&&(StartsWith(AVP1,""311270"")||StartsWith(AVP1,""311480"")))&&IsExist(#AVP296)&&NotInList(ToLower(AVP296),""LIST_VERIZON_WIRELESS_OB_LAUNCHED_REALM"")",EXP_RET:=5420,Verizon Wireless 6538: %mediation% Vzw OB Control to * (5420 Block For Non Commercial Launched RPs),*,dra.ipx.syniverse.3gppnetwork.org,NA PoP,3858,9,REQUEST_FILTER,*,*
DAL,*,*,16777251,"(IsExist(#AVP1)&&(StartsWith(AVP1,""311270"")||StartsWith(AVP1,""311480"")))&&IsExist(#AVP296)&&InList(ToLower(AVP296),""LIST_VERIZON_WIRELESS_OB_LAUNCHED_REALM"")",RET:=0,Verizon Wireless 6538: %mediation% Vzw OB Control to *  (Subscriber Launched RPs),*,dra.ipx.syniverse.3gppnetwork.org,NA PoP,3860,10,REQUEST_FILTER,*,*
DAL,*,*,16777251,"Contains(AVP293, ""epc.mnc480.mcc311.3gppnetwork.org"")","AVP293 := Replace(AVP293, ""epc.mnc480.mcc311.3gppnetwork.org"", ""vzims.com"")",Verizon Wireless 6538: %mediation% Vzw Destination Host change from 480/311 to vzims.com,*,epc.mnc480.mcc311.3gppnetwork.org,NA PoP,3983,10,PRE_FORWARD_TRANSLATE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""epc.mnc480.mcc311.3gppnetwork.org"";ALTERNATE_REALM:=""failover""",Decide Route from * to Verizon Wireless ssid 6538,*,epc.mnc480.mcc311.3gppnetwork.org,NA PoP,3985,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""epc.mnc480.mcc311.3gppnetwork.org"";ALTERNATE_REALM:=""failover""",Decide Route from * to Verizon Wireless ssid 6538,*,epc.mnc270.mcc311.3gppnetwork.org,NA PoP,3986,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,(IsExist(#AVP628)&&(AVP628.AVP629==0)),AVP628.AVP629:=1,Verizon Wireless 6538: %mediation% (Vzw update supported features AVP from Optus),*,epc.mnc480.mcc311.3gppnetwork.org,NA PoP,3988,10,POST_FORWARD_TRANSLATE,*,epc.mnc002.mcc505.3gppnetwork.org
DAL,*,*,16777251,IsExist(#AVP282),DelAvp(#AVP282),Verizon Wireless 6538: %mediation% delete Route Record AVP in request message towards Open Mobile PR,*,epc.mnc120.mcc330.3gppnetwork.org,NA PoP,3989,10,POST_FORWARD_FORMAT,*,epc.mnc480.mcc311.3gppnetwork.org
DAL,*,*,16777251,"Contains(AVP264, ""vzims.com"")","AVP264 := Replace(AVP264, ""vzims.com"", ""epc.mnc480.mcc311.3gppnetwork.org"")",Verizon Wireless 6538: %mediation% Vzw Oriniginal Host change towards *,*,*,NA PoP,3991,10,POST_BACKWARD_TRANSLATE,*,epc.mnc480.mcc311.3gppnetwork.org
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to A1 Telekom Austria ssid 6731,*,epc.mnc001.mcc232.3gppnetwork.org,NA PoP,3992,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Tele2 Sweden ssid 6723,*,epc.mnc007.mcc240.3gppnetwork.org,NA PoP,3993,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""chi-a-dal-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Rogers Wireless ssid 6497,*,epc.mnc720.mcc302.3gppnetwork.org,NA PoP,4000,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""chi-a-dal-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Rogers Wireless ssid 6497,*,epc.mnc370.mcc302.3gppnetwork.org,NA PoP,4001,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""chi-a-dal-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Cable and Wireless Group ssid 7070,*,epc.mnc140.mcc346.3gppnetwork.org,NA PoP,4021,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""chi-a-dal-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Cable and Wireless Group ssid 7070,*,epc.mnc920.mcc344.3gppnetwork.org,NA PoP,4022,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""chi-a-dal-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Cable and Wireless Group ssid 7070,*,epc.mnc350.mcc376.3gppnetwork.org,NA PoP,4045,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""chi-a-dal-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to NewCore Wireless ssid 6902,*,epc.mnc340.mcc311.3gppnetwork.org,NA PoP,4049,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to VIPNet ssid 6832,*,epc.mnc010.mcc219.3gppnetwork.org,NA PoP,4070,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Hutchison 3G Austria GmbH ssid 6951,*,epc.mnc005.mcc232.3gppnetwork.org,NA PoP,4071,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Hutchison 3G Austria GmbH ssid 6951,*,epc.mnc010.mcc232.3gppnetwork.org,NA PoP,4072,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Polkomtel ssid 6925,*,epc.mnc001.mcc260.3gppnetwork.org,NA PoP,4074,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to O2 Czech Republic ssid 7063,*,epc.mnc002.mcc230.3gppnetwork.org,NA PoP,4076,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Mobily (Etihad Etisalat) ssid 6489,*,epc.mnc003.mcc420.3gppnetwork.org,NA PoP,4077,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to MEO ssid 6535,*,epc.mnc006.mcc268.3gppnetwork.org,NA PoP,4078,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to O2 Slovakia ssid 7064,*,epc.mnc006.mcc231.3gppnetwork.org,NA PoP,4079,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Vodafone Iceland ssid 7096,*,epc.mnc002.mcc274.3gppnetwork.org,NA PoP,4080,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Vodafone Italy ssid 6738,*,epc.mnc010.mcc222.3gppnetwork.org,NA PoP,4082,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Vodafone UK ssid 6736,*,epc.mnc015.mcc234.3gppnetwork.org,NA PoP,4083,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Sunrise Switzerland ssid 6787,*,epc.mnc002.mcc228.3gppnetwork.org,NA PoP,4084,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Tele2 Lithuania ssid 6973,*,epc.mnc003.mcc246.3gppnetwork.org,NA PoP,4085,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Tele2 Latvia ssid 6972,*,epc.mnc002.mcc247.3gppnetwork.org,NA PoP,4086,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Tele2 Estonia ssid 6971,*,epc.mnc003.mcc248.3gppnetwork.org,NA PoP,4087,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Mobitel Bulgaria ssid 7340,*,epc.mnc001.mcc284.3gppnetwork.org,NA PoP,4088,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Vodafone India (Essar) ssid 7271,*,epc.mnc046.mcc404.3gppnetwork.org,NA PoP,4089,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Vodacom South Africa ssid 6745,*,epc.mnc001.mcc655.3gppnetwork.org,NA PoP,4147,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""chi-a-dal-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Cable and Wireless Group ssid 7070,*,epc.mnc840.mcc365.3gppnetwork.org,NA PoP,4149,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Vodafone Spain ssid 6711,*,epc.mnc001.mcc214.3gppnetwork.org,NA PoP,4152,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Vodafone Greece ssid 6739,*,epc.mnc005.mcc202.3gppnetwork.org,NA PoP,4153,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Vodafone Germany ssid 6740,*,epc.mnc002.mcc262.3gppnetwork.org,NA PoP,4154,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Vodafone Ireland ssid 6750,*,epc.mnc001.mcc272.3gppnetwork.org,NA PoP,4155,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Vodafone Netherlands ssid 6712,*,epc.mnc004.mcc204.3gppnetwork.org,NA PoP,4156,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Vodafone Portugal ssid 6737,*,epc.mnc001.mcc268.3gppnetwork.org,NA PoP,4158,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Vodafone Mobile NZ Limited ssid 6719,*,epc.mnc001.mcc530.3gppnetwork.org,NA PoP,4159,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Vodafone Romania ssid 6713,*,epc.mnc001.mcc226.3gppnetwork.org,NA PoP,4160,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Vodafone Czech ssid 6801,*,epc.mnc003.mcc230.3gppnetwork.org,NA PoP,4161,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Babilon-Mobile ssid 6308,*,epc.mnc004.mcc436.3gppnetwork.org,NA PoP,4162,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Ooredoo Qatar ssid 6792,*,epc.mnc001.mcc427.3gppnetwork.org,NA PoP,4163,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Albtelecom ssid 7087,*,epc.mnc003.mcc276.3gppnetwork.org,NA PoP,4164,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""hkg-a-sng-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to CSL ssid 6226,*,epc.mnc000.mcc454.3gppnetwork.org,NA PoP,4166,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Everything Everywhere UK ssid 6582,*,epc.mnc033.mcc234.3gppnetwork.org,NA PoP,4183,9,DECIDE_ROUTE,*,epc.mnc480.mcc311.3gppnetwork.org
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Everything Everywhere UK ssid 6582,*,epc.mnc030.mcc234.3gppnetwork.org,NA PoP,4186,9,DECIDE_ROUTE,*,epc.mnc480.mcc311.3gppnetwork.org
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Vodafone Turkey ssid 6751,*,epc.mnc002.mcc286.3gppnetwork.org,NA PoP,4193,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Vodafone Hungary Ltd ssid 6981,*,epc.mnc070.mcc216.3gppnetwork.org,NA PoP,4195,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Vodafone Albania ssid 6958,*,epc.mnc002.mcc276.3gppnetwork.org,NA PoP,4197,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Vodafone India (Essar) ssid 7271,*,epc.mnc030.mcc404.3gppnetwork.org,NA PoP,4199,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Vodafone India (Essar) ssid 7271,*,epc.mnc020.mcc404.3gppnetwork.org,NA PoP,4200,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Vodafone India (Essar) ssid 7271,*,epc.mnc027.mcc404.3gppnetwork.org,NA PoP,4201,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Orange Spain ssid 6569,*,epc.mnc003.mcc214.3gppnetwork.org,NA PoP,4202,9,DECIDE_ROUTE,*,epc.mnc480.mcc311.3gppnetwork.org
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Vodafone India (Essar) ssid 7271,*,epc.mnc043.mcc404.3gppnetwork.org,NA PoP,4203,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Vodafone India (Essar) ssid 7271,*,epc.mnc011.mcc404.3gppnetwork.org,NA PoP,4204,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Vodafone India (Essar) ssid 7271,*,epc.mnc005.mcc404.3gppnetwork.org,NA PoP,4205,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to SI.MOBIL ssid 6773,*,epc.mnc040.mcc293.3gppnetwork.org,NA PoP,4209,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to VIP Serbia ssid 7039,*,epc.mnc005.mcc220.3gppnetwork.org,NA PoP,4211,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Pelephone Israel ssid 6935,*,epc.mnc003.mcc425.3gppnetwork.org,NA PoP,4217,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Bouygues Telecom ssid 6523,*,epc.mnc020.mcc208.3gppnetwork.org,NA PoP,4218,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Siminn hf ssid 6957,*,epc.mnc012.mcc274.3gppnetwork.org,NA PoP,4220,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Siminn hf ssid 6957,*,epc.mnc008.mcc274.3gppnetwork.org,NA PoP,4221,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""hkg-a-sng-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Dialog Telekom ssid 6312,*,epc.mnc002.mcc413.3gppnetwork.org,NA PoP,4224,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""hkg-a-sng-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to SMART ssid 6192,*,epc.mnc003.mcc515.3gppnetwork.org,NA PoP,4225,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""hkg-a-sng-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Celcom ssid 6502,*,epc.mnc019.mcc502.3gppnetwork.org,NA PoP,4226,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""hkg-a-sng-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Ooredoo Kuwait ssid 6866,*,epc.mnc003.mcc419.3gppnetwork.org,NA PoP,4227,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""hkg-a-sng-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Reliance Jio ssid 7083,*,epc.mnc874.mcc405.3gppnetwork.org,NA PoP,4228,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""hkg-a-sng-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Reliance Jio ssid 7083,*,epc.mnc840.mcc405.3gppnetwork.org,NA PoP,4229,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""hkg-a-sng-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Reliance Jio ssid 7083,*,epc.mnc854.mcc405.3gppnetwork.org,NA PoP,4230,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""hkg-a-sng-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Reliance Jio ssid 7083,*,epc.mnc855.mcc405.3gppnetwork.org,NA PoP,4231,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""hkg-a-sng-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Reliance Jio ssid 7083,*,epc.mnc856.mcc405.3gppnetwork.org,NA PoP,4232,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""hkg-a-sng-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Reliance Jio ssid 7083,*,epc.mnc857.mcc405.3gppnetwork.org,NA PoP,4233,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""hkg-a-sng-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Reliance Jio ssid 7083,*,epc.mnc858.mcc405.3gppnetwork.org,NA PoP,4234,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""hkg-a-sng-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Reliance Jio ssid 7083,*,epc.mnc859.mcc405.3gppnetwork.org,NA PoP,4235,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""hkg-a-sng-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Reliance Jio ssid 7083,*,epc.mnc860.mcc405.3gppnetwork.org,NA PoP,4236,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""hkg-a-sng-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Reliance Jio ssid 7083,*,epc.mnc861.mcc405.3gppnetwork.org,NA PoP,4237,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""hkg-a-sng-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Reliance Jio ssid 7083,*,epc.mnc862.mcc405.3gppnetwork.org,NA PoP,4238,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""hkg-a-sng-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Reliance Jio ssid 7083,*,epc.mnc863.mcc405.3gppnetwork.org,NA PoP,4239,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""hkg-a-sng-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Reliance Jio ssid 7083,*,epc.mnc864.mcc405.3gppnetwork.org,NA PoP,4240,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""hkg-a-sng-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Reliance Jio ssid 7083,*,epc.mnc865.mcc405.3gppnetwork.org,NA PoP,4241,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""hkg-a-sng-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Reliance Jio ssid 7083,*,epc.mnc866.mcc405.3gppnetwork.org,NA PoP,4242,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""hkg-a-sng-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Reliance Jio ssid 7083,*,epc.mnc867.mcc405.3gppnetwork.org,NA PoP,4243,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""hkg-a-sng-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Reliance Jio ssid 7083,*,epc.mnc868.mcc405.3gppnetwork.org,NA PoP,4244,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""hkg-a-sng-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Reliance Jio ssid 7083,*,epc.mnc869.mcc405.3gppnetwork.org,NA PoP,4245,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""hkg-a-sng-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Reliance Jio ssid 7083,*,epc.mnc870.mcc405.3gppnetwork.org,NA PoP,4246,10,DECIDE_ROUTE,*,*
