173.209.221.115,AP-SNG-DSC01
173.209.221.123,AP-SNG-DSC01
202.127.65.94,Telstra-hkgh
202.127.65.126,Telstra-hkgh
202.127.65.30,Telstra-hkgt
202.127.65.62,Telstra-hkgt
202.127.64.94,Telstra-sydo
202.127.64.126,Telstra-sydo
202.127.64.30,Telstra-sydp
202.127.64.62,Telstra-sydp
198.98.255.101,NewCore-stc-DEA
198.98.255.109,NewCore-stc-DEA
209.58.58.52,mttdsxdra3.tatacomm.ipxnetwork.org
209.58.58.84,mttdsxdra3.tatacomm.ipxnetwork.org
209.58.59.52,tttdsxdra3.tatacomm.ipxnetwork.org
209.58.59.84,tttdsxdra3.tatacomm.ipxnetwork.org
80.239.164.1,teliasonera_dea1
80.239.164.65,teliasonera_dea1
80.239.164.2,teliasonera_dea1b
80.239.164.66,teliasonera_dea1b
80.239.164.129,teliacarrier_dea2
80.239.164.193,teliacarrier_dea2
80.239.164.130,teliacarrier_dea2b
80.239.164.194,teliacarrier_dea2b
198.154.125.65,Conecto-HSS
199.16.211.130,Tampnet-dea1
199.16.211.131,Tampnet-dea1
208.138.44.48,C&Wgroup-Jamaica
208.138.44.49,C&Wgroup-Jamaica
72.51.120.49,C&Wgroup-Barbados
72.51.120.50,C&Wgroup-Barbados
173.225.255.252,Digicel-mia
173.225.255.253,Digicel-mia
66.249.144.169,Digicel-nyc
66.249.144.170,Digicel-nyc
167.160.255.84,Pine-HSS
167.160.255.92,Pine-HSS
167.160.255.137,Pine-MME
167.160.255.138,Pine-MME
69.5.250.56,southern_atl
69.5.249.56,southern_bhm
201.130.62.83,iusacell_dea_tol1
201.130.62.99,iusacell_dea_tol1
201.130.63.83,iusacell_dea_mty1
201.130.63.99,iusacell_dea_mty1
69.55.96.130,Strata-rsvlt-dea
69.55.96.162,Strata-rsvlt-dea
69.55.96.134,Strata-rsvlt-vh-dea
69.55.96.166,Strata-rsvlt-vh-dea
69.55.96.138,Strata-vrnl-dea
69.55.96.170,Strata-vrnl-dea
69.55.96.142,Strata-vrnl-vh-dea
69.55.96.174,Strata-vrnl-vh-dea
192.234.88.102,Globetouch-dradl1
192.234.88.118,Globetouch-dradl1
192.234.88.103,Globetouch-dradl2
192.234.88.119,Globetouch-dradl2
192.234.88.38,Globetouch-drasc1
