91.232.101.181,Alfa-MIC-1-libdsc01-DEA
91.232.101.182,Alfa-MIC-1-libdsc01-DEA
84.23.101.226,Mobily-m1ds1-DRA
84.23.101.230,Mobily-m1ds1-DRA
86.51.46.173,Mobily-m3ds1-DRA
86.51.46.177,Mobily-m3ds1-DRA
5.162.220.172,OoredooOman-bohss1-hss
5.162.221.173,OoredooOman-bohss1-hss
5.162.221.92,OoredooOman-bomme1-mme
5.162.221.93,OoredooOman-bomme1-mme
5.162.216.100,OoredooOman-sohss1-hss
5.162.221.101,OoredooOman-sohss1-hss
5.162.221.94,OoredooOman-somme1-mme
5.162.221.95,OoredooOman-somme1-mme
82.102.191.40,Partner-Israel-RH-DSC
82.102.191.41,Partner-Israel-RH-DSC
82.102.191.43,Partner-Israel-RV-DSC
82.102.191.44,Partner-Israel-RV-DSC
185.80.109.65,Pelephone-KA-DEA
185.80.109.73,Pelephone-KA-DEA
185.80.109.1,Pelephone-RM-DEA
185.80.109.9,Pelephone-RM-DEA
88.201.64.37,Batelco-MHZ-DSC
88.201.64.38,Batelco-MHZ-DSC
88.201.64.33,Batelco-TPH-DSC
88.201.64.34,Batelco-TPH-DSC
82.148.127.4,OoredooQT-apc101-vHSS
82.148.127.20,OoredooQT-apc101-vHSS
82.148.105.116,OoredooQT-Lab-HSS
82.148.114.34,OoredooQT-mmec02-MME
82.148.114.178,OoredooQT-mmec03-MME
82.148.123.82,OoredooQT-mmec04-MME
82.148.127.68,OoredooQT-njc201-vHSS
82.148.127.84,OoredooQT-njc201-vHSS
82.148.114.103,OoredooQT-NTR-1
82.148.114.104,OoredooQT-NTR-2
193.111.11.177,babilon-tjkbm-dea
193.111.11.187,babilon-tjkbm-dea
41.86.49.81,CWSSeychelles-sps1-dea
41.86.49.83,CWSSeychelles-sps1-dea
41.208.54.130,MTN_SA_nldea1
41.208.54.131,MTN_SA_nldea1
41.208.54.128,MTN_SA_rbdea1
41.208.54.129,MTN_SA_rbdea1
131.166.129.119,NA-CHI-DSC01
131.166.129.135,NA-CHI-DSC01
131.166.129.151,NA-DAL-DSC01
131.166.129.167,NA-DAL-DSC01
173.209.215.166,EU-FRT-DSC01
173.209.215.182,EU-FRT-DSC01
173.209.220.115,AP-HKG-DSC01
173.209.220.123,AP-HKG-DSC01
173.209.221.115,AP-SNG-DSC01
173.209.221.123,AP-SNG-DSC01
93.95.48.154,PCCWG-Belgium-DEA1
93.95.48.158,PCCWG-Belgium-DEA1
93.95.48.178,PCCWG-Belgium-DEA2
93.95.48.182,PCCWG-Belgium-DEA2
213.157.140.53,TelekomAustria-ifad-DRA
213.157.140.61,TelekomAustria-ifad-DRA
213.157.140.21,TelekomAustria-wars-DRA
213.157.140.29,TelekomAustria-wars-DRA
82.148.127.130,OoredooQT-mmec05-MME
196.201.211.52,SAFARICOM-THK-DEA
196.201.211.244,SAFARICOM-THK-DEA
196.201.220.84,SAFARICOM-MSA-DEA
196.201.220.100,SAFARICOM-MSA-DEA
62.93.155.6,ibasis-drartm101-dea
62.93.155.38,ibasis-drartm101-dea
62.93.155.7,ibasis-drartm102-dea
62.93.155.39,ibasis-drartm102-dea
80.76.164.146,VFQ_MME_SGSN_QSTP
80.76.164.147,VFQ_MME_SGSN_QSTP
80.76.162.239,VFQ_MME_SGSN_QDC
80.76.162.240,VFQ_MME_SGSN_QDC
185.82.68.65,Beezz-HSS-hlr1srv
185.82.68.66,Beezz-HSS-hlr1srv
185.82.68.67,Beezz-HSS-hlr2srv
185.82.68.68,Beezz-HSS-hlr2srv
66.119.86.36,TIWS-SDRAFRAAC
66.119.86.52,TIWS-SDRAFRAAC
66.119.86.37,TIWS-vh-SDRAFRAAC
66.119.86.53,TIWS-vh-SDRAFRAAC
66.119.86.4,TIWS-SDRAMADPE
66.119.86.20,TIWS-SDRAMADPE
66.119.86.5,TIWS-vh-SDRAMADPE
66.119.86.21,TIWS-vh-SDRAMADPE
77.245.14.197,Zain-Jordan-HQ-DEA
188.247.66.253,Zain-Jordan-HQ-DEA
213.87.78.45,MTS-Russia-DEA11
213.87.78.53,MTS-Russia-DEA11
213.87.78.197,MTS-Russia-DEA12
213.87.78.205,MTS-Russia-DEA12
82.148.114.218,OoredooQT-mmec4-MME
185.60.124.2,Three_Ireland-DT0HSS81-HSS
185.60.124.6,Three_Ireland-DT0HSS81-HSS
185.60.124.1,Three_Ireland-DT0HSS82-HSS
185.60.124.5,Three_Ireland-DT0HSS82-HSS
83.136.44.130,Three_Ireland-DN1HSS03-HSS
83.136.44.138,Three_Ireland-DN1HSS03-HSS
83.136.44.131,Three_Ireland-DN1HSS04-HSS
83.136.44.139,Three_Ireland-DN1HSS04-HSS
83.136.44.132,Three_Ireland-BL0HSS05-HSS
83.136.44.140,Three_Ireland-BL0HSS05-HSS
83.136.44.133,Three_Ireland-BL0HSS06-HSS
83.136.44.141,Three_Ireland-BL0HSS06-HSS
77.246.52.82,Econet-DSC-HRE1002
77.246.52.83,Econet-DSC-HRE1002
217.15.121.229,Econet-DSC-HRE1001
217.15.121.240,Econet-DSC-HRE1001
41.223.132.96,Africell-ftmme01-mme
41.223.132.97,Africell-ftmme01-mme
41.223.132.98,Africell-fthss01-hss
41.223.132.99,Africell-fthss01-hss
82.148.127.36,OoredooQT-labvhss101-hss
82.148.127.52,OoredooQT-labvhss101-hss
62.201.128.130,Bouygues-DSC21-DEA
62.201.141.131,Bouygues-DSC21-DEA
62.201.128.131,Bouygues-DSC22-DEA
62.201.141.130,Bouygues-DSC22-DEA
62.201.141.170,Bouygues-DSC41-DEA
62.201.141.181,Bouygues-DSC41-DEA
62.201.141.171,Bouygues-DSC42-DEA
62.201.141.180,Bouygues-DSC42-DEA
185.60.127.82,Three_Ireland-Mobileum-SoR1
185.60.127.90,Three_Ireland-Mobileum-SoR1
185.60.127.83,Three_Ireland-Mobileum-SoR2
185.60.127.91,Three_Ireland-Mobileum-SoR2
213.87.78.41,MTS-Russia-DEA11-vh
213.87.78.193,MTS-Russia-DEA12-vh
195.244.203.131,Gibtelecom-dramp01-DEA
195.244.203.139,Gibtelecom-dramp01-DEA
195.244.203.163,Gibtelecom-drahv01-DEA
195.244.203.171,Gibtelecom-drahv01-DEA
80.76.171.10,VFQ-QSTPEdge1-DEA
80.76.171.18,VFQ-QSTPEdge1-DEA
80.76.171.11,VFQ-QSTPEdge2-DEA
80.76.171.19,VFQ-QSTPEdge2-DEA
80.76.171.26,VFQ-QDCEdge1-DEA
80.76.171.34,VFQ-QDCEdge1-DEA
80.76.171.27,VFQ-QDCEdge2-DEA
80.76.171.35,VFQ-QDCEdge2-DEA
77.245.1.2,Zain-Jordan-NEW-DEA
77.245.1.50,Zain-Jordan-NEW-DEA
195.244.199.73,VH-Gibtelecom-SLFMP01-HSS
195.244.199.74,VH-Gibtelecom-SLFMP01-HSS
37.131.15.90,Viva-Bahrain-hra-DEA
37.131.15.94,Viva-Bahrain-hra-DEA
37.131.79.90,Viva-Bahrain-tub-DEA
37.131.79.94,Viva-Bahrain-tub-DEA
194.150.198.161,comfone-dranl01
194.150.198.162,comfone-dranl01
194.150.199.161,comfone-draus01
194.150.199.162,comfone-draus01
